REG;COM;IND;value
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;19_22 Kemianteollisuus;0.0
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;19_22 Kemianteollisuus;344.23648
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;19_22 Kemianteollisuus;32.924805
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;19_22 Kemianteollisuus;0.0
Uusimaa;85 Koulutus;19_22 Kemianteollisuus;0.0
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;19_22 Kemianteollisuus;0.0
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;19_22 Kemianteollisuus;0.0
Uusimaa;97_98 Kotitalouspalvelut;19_22 Kemianteollisuus;0.0
Uusimaa;Tuotteet yhteensä;19_22 Kemianteollisuus;9267.93
Uusimaa;01 Maatalous ja metsästys;23 Rakennusaineteollisuus;0.0
Uusimaa;02_03 Metsätalous ja kalatalous;23 Rakennusaineteollisuus;0.0
Uusimaa;05_09 Kaivostoiminta ja louhinta;23 Rakennusaineteollisuus;11.417997
Uusimaa;10_12 Elintarviketeollisuus ym.;23 Rakennusaineteollisuus;0.0
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;23 Rakennusaineteollisuus;1.162892
Uusimaa;16 Puuteollisuus;23 Rakennusaineteollisuus;0.0
Uusimaa;17_18 Paperiteollisuus ja painaminen;23 Rakennusaineteollisuus;0.0
Uusimaa;19_22 Kemianteollisuus;23 Rakennusaineteollisuus;17.095308
Uusimaa;23 Rakennusaineteollisuus;23 Rakennusaineteollisuus;553.026
Uusimaa;24_25 Metallien jalostus ja metallituotteiden valmistus (pl. koneet ja laitteet);23 Rakennusaineteollisuus;12.455598
Uusimaa;26_27 Sähkö- ja elektroniikkateollisuus;23 Rakennusaineteollisuus;0.526673
Uusimaa;28 Muiden koneiden ja laitteiden valmistus;23 Rakennusaineteollisuus;5.781638
Uusimaa;29_30 Kulkuneuvojen valmistus;23 Rakennusaineteollisuus;1.0667034
Uusimaa;31_33 Huonekalujen valmistus: Muu teollinen valmistus: Koneiden ja laitteiden korjaus, huolto ja ase;23 Rakennusaineteollisuus;2.9898345
